return_id,transaction_id,customer_id,product_id,return_date,reason,refund_amount_usd,restocked
RET00336,TXN004632,CUST01215,PROD0346,2024-12-25,defective,465.04,True
RET00337,TXN004640,CUST06305,PROD0115,2022-04-18,defective,1952.42,True
RET00338,TXN004673,CUST04991,PROD0130,2022-02-01,defective,433.24,True
RET00339,TXN004676,CUST00206,PROD0202,2024-01-27,not_as_described,588.67,False
RET00340,TXN004687,CUST01954,PROD0435,2022-06-24,changed_mind,255.11,False
RET00341,TXN004735,CUST05130,PROD0189,2023-11-11,changed_mind,46.75,True
RET00342,TXN004771,CUST07457,PROD0276,2023-07-06,defective,750.97,True
RET00343,TXN004789,CUST06407,PROD0430,2024-11-17,not_as_described,85.04,True
RET00344,TXN004793,CUST05540,PROD0197,2024-11-20,changed_mind,2283.54,True
RET00345,TXN004808,CUST05503,PROD0068,2023-10-04,defective,1250.94,True
RET00346,TXN004833,CUST00788,PROD0055,2025-01-05,changed_mind,377.86,True
RET00347,TXN004852,CUST01158,PROD0237,2024-07-14,changed_mind,208.17,False
RET00348,TXN004858,CUST07458,PROD0251,2022-07-08,defective,504.11,True
RET00349,TXN004862,CUST04564,PROD0261,2022-10-21,wrong_item,602.49,True
RET00350,TXN004884,CUST04997,PROD0149,2024-06-29,changed_mind,269.0,False
RET00351,TXN004893,CUST00161,PROD0500,2024-09-20,changed_mind,160.65,True
RET00352,TXN004912,CUST03000,PROD0167,2024-08-08,late_delivery,425.25,True
RET00353,TXN004916,CUST03995,PROD0414,2023-09-26,not_as_described,1421.15,False
RET00354,TXN004924,CUST00933,PROD0075,2023-08-11,wrong_item,1688.82,False
RET00355,TXN004929,CUST00099,PROD0055,2023-04-13,defective,377.86,False
RET00356,TXN004935,CUST00785,PROD0023,2022-06-12,not_as_described,60.65,False
RET00357,TXN004945,CUST07433,PROD0264,2022-05-07,not_as_described,458.88,False
RET00358,TXN004949,CUST07806,PROD0143,2022-04-30,defective,9485.44,True
RET00359,TXN004950,CUST02678,PROD0014,2024-06-21,changed_mind,81.32,False
RET00360,TXN004951,CUST07566,PROD0398,2022-11-27,changed_mind,4197.18,True
RET00361,TXN004952,CUST06510,PROD0416,2024-08-10,wrong_item,136.45,True
RET00362,TXN004964,CUST04116,PROD0125,2023-05-21,wrong_item,670.1,False
RET00363,TXN004972,CUST06981,PROD0440,2023-11-22,not_as_described,320.5,True
RET00364,TXN004975,CUST00595,PROD0286,2023-06-19,defective,407.28,True
RET00365,TXN004983,CUST06690,PROD0175,2022-05-18,wrong_item,111.13,False
RET00366,TXN005002,CUST03718,PROD0148,2023-03-14,not_as_described,34.23,True
RET00367,TXN005018,CUST01068,PROD0411,2023-07-23,late_delivery,335.1,True
RET00368,TXN005034,CUST07153,PROD0460,2023-10-26,late_delivery,72.34,True
RET00369,TXN005062,CUST06008,PROD0276,2024-12-23,changed_mind,790.5,True
RET00370,TXN005084,CUST01494,PROD0104,2022-10-11,defective,28.3,True
RET00371,TXN005095,CUST03469,PROD0379,2022-05-28,defective,29.5,True
RET00372,TXN005098,CUST03952,PROD0206,2024-10-27,wrong_item,460.21,True
RET00373,TXN005104,CUST02161,PROD0394,2023-01-28,defective,110.29,True
RET00374,TXN005117,CUST07762,PROD0281,2024-10-29,wrong_item,1661.57,False
RET00375,TXN005187,CUST03006,PROD0485,2023-09-14,not_as_described,137.84,True
RET00376,TXN005191,CUST05464,PROD0467,2023-11-08,defective,272.22,True
RET00377,TXN005204,CUST01874,PROD0106,2024-02-20,not_as_described,1243.71,False
RET00378,TXN005212,CUST04800,PROD0055,2022-08-09,not_as_described,179.48,False
RET00379,TXN005225,CUST01173,PROD0474,2024-04-30,defective,173.64,False
RET00380,TXN005248,CUST03973,PROD0313,2022-12-31,defective,1294.32,True
RET00381,TXN005262,CUST07190,PROD0145,2023-12-19,wrong_item,338.79,True
RET00382,TXN005275,CUST07415,PROD0470,2022-02-24,not_as_described,846.45,True
RET00383,TXN005305,CUST04370,PROD0165,2023-11-23,not_as_described,361.62,False
RET00384,TXN005313,CUST06470,PROD0324,2022-07-27,late_delivery,107.53,True
RET00385,TXN005338,CUST04794,PROD0163,2023-04-28,defective,162.58,True
RET00386,TXN005348,CUST05703,PROD0274,2023-07-04,not_as_described,285.72,True
RET00387,TXN005364,CUST06726,PROD0143,2023-03-10,not_as_described,1067.11,True
RET00388,TXN005365,CUST06325,PROD0460,2024-07-02,defective,40.19,True
RET00389,TXN005366,CUST05761,PROD0089,2024-06-08,not_as_described,1074.4,False
RET00390,TXN005388,CUST04357,PROD0327,2022-03-30,changed_mind,1115.88,True
RET00391,TXN005413,CUST07358,PROD0195,2023-09-28,defective,83.69,True
RET00392,TXN005424,CUST00328,PROD0213,2022-04-13,defective,21.45,True
RET00393,TXN005436,CUST06072,PROD0149,2024-12-09,wrong_item,766.65,True
RET00394,TXN005437,CUST00586,PROD0488,2023-06-26,defective,2175.55,True
RET00395,TXN005464,CUST03425,PROD0213,2023-08-10,wrong_item,45.16,True
RET00396,TXN005475,CUST02814,PROD0004,2022-07-30,wrong_item,1577.4,True
RET00397,TXN005497,CUST03370,PROD0452,2023-03-09,defective,175.33,False
RET00398,TXN005504,CUST03951,PROD0084,2024-04-21,wrong_item,463.75,True
RET00399,TXN005507,CUST04788,PROD0401,2024-10-03,defective,75.68,True
RET00400,TXN005510,CUST04383,PROD0415,2024-10-19,not_as_described,185.33,False
RET00401,TXN005520,CUST00411,PROD0238,2022-03-14,defective,142.2,False
RET00402,TXN005532,CUST01195,PROD0470,2022-12-11,changed_mind,282.15,True
RET00403,TXN005534,CUST00383,PROD0484,2022-06-13,changed_mind,203.34,True
RET00404,TXN005542,CUST04948,PROD0282,2023-07-08,not_as_described,228.87,False
RET00405,TXN005543,CUST06503,PROD0433,2025-01-11,defective,161.27,False
RET00406,TXN005574,CUST01836,PROD0298,2024-05-03,not_as_described,769.6,False
RET00407,TXN005598,CUST03000,PROD0003,2024-07-16,changed_mind,428.92,True
RET00408,TXN005636,CUST00562,PROD0180,2022-08-31,wrong_item,71.65,False
RET00409,TXN005666,CUST06801,PROD0493,2024-04-14,defective,240.52,False
RET00410,TXN005672,CUST01284,PROD0468,2024-12-24,not_as_described,1046.9,True
RET00411,TXN005674,CUST01068,PROD0323,2022-12-19,defective,200.75,False
RET00412,TXN005686,CUST01693,PROD0346,2023-08-07,changed_mind,209.27,True
RET00413,TXN005690,CUST07945,PROD0018,2022-12-04,changed_mind,122.04,True
RET00414,TXN005703,CUST02115,PROD0154,2022-12-17,late_delivery,135.98,True
RET00415,TXN005740,CUST00244,PROD0036,2024-08-31,not_as_described,22.99,True
RET00416,TXN005759,CUST05189,PROD0231,2022-12-09,wrong_item,585.9,True
RET00417,TXN005763,CUST04788,PROD0199,2023-12-08,wrong_item,2541.99,True
RET00418,TXN005768,CUST01380,PROD0096,2024-01-29,late_delivery,55.68,False
RET00419,TXN005783,CUST03109,PROD0226,2024-10-21,defective,352.68,True
RET00420,TXN005804,CUST04247,PROD0169,2022-11-18,wrong_item,972.64,False
RET00421,TXN005809,CUST00569,PROD0201,2024-08-30,late_delivery,136.24,True
RET00422,TXN005833,CUST05248,PROD0426,2022-03-22,wrong_item,202.86,True
RET00423,TXN005842,CUST01714,PROD0149,2022-08-29,changed_mind,269.0,True
RET00424,TXN005844,CUST03962,PROD0032,2023-03-17,wrong_item,57.14,False
RET00425,TXN005862,CUST06532,PROD0404,2023-07-30,wrong_item,9.32,False
RET00426,TXN005867,CUST02717,PROD0080,2023-12-15,not_as_described,83.76,False
RET00427,TXN005870,CUST01603,PROD0216,2023-08-18,defective,4528.04,True
RET00428,TXN005887,CUST00056,PROD0481,2022-05-29,defective,119.37,True
RET00429,TXN005894,CUST05674,PROD0175,2024-04-22,not_as_described,116.98,True
RET00430,TXN005922,CUST04647,PROD0107,2023-05-09,changed_mind,582.36,True
RET00431,TXN005924,CUST03382,PROD0078,2022-06-05,not_as_described,321.16,True
RET00432,TXN005927,CUST02460,PROD0005,2022-01-31,not_as_described,18.58,True
RET00433,TXN005938,CUST02474,PROD0184,2022-07-27,defective,909.28,True
RET00434,TXN005942,CUST04997,PROD0401,2023-10-09,changed_mind,37.84,False
RET00435,TXN005977,CUST04342,PROD0311,2022-02-18,not_as_described,226.6,False
RET00436,TXN005984,CUST04175,PROD0326,2024-05-11,not_as_described,180.57,True
RET00437,TXN006008,CUST03475,PROD0268,2023-10-15,defective,61.48,False
RET00438,TXN006013,CUST01149,PROD0145,2022-10-03,late_delivery,965.55,False
RET00439,TXN006016,CUST03716,PROD0012,2022-05-19,not_as_described,692.41,True
RET00440,TXN006044,CUST03905,PROD0488,2024-08-06,changed_mind,1526.7,True
RET00441,TXN006056,CUST05694,PROD0321,2023-06-13,defective,55.81,True
RET00442,TXN006093,CUST01452,PROD0163,2024-08-25,not_as_described,162.58,True
RET00443,TXN006096,CUST03425,PROD0084,2023-04-19,wrong_item,92.75,True
RET00444,TXN006112,CUST00912,PROD0458,2022-04-28,changed_mind,127.97,True
RET00445,TXN006118,CUST01179,PROD0368,2024-03-22,late_delivery,239.68,False
RET00446,TXN006140,CUST03845,PROD0063,2024-12-03,changed_mind,276.02,False
RET00447,TXN006154,CUST01179,PROD0023,2024-07-21,defective,63.84,False
RET00448,TXN006175,CUST00264,PROD0356,2023-06-09,changed_mind,432.54,False
RET00449,TXN006176,CUST00087,PROD0023,2024-06-11,wrong_item,191.52,False
RET00450,TXN006203,CUST06668,PROD0060,2023-01-02,not_as_described,98.22,True
RET00451,TXN006207,CUST07289,PROD0441,2022-09-05,changed_mind,751.54,True
RET00452,TXN006213,CUST01647,PROD0184,2024-07-20,defective,227.32,True
RET00453,TXN006214,CUST04088,PROD0231,2022-12-21,not_as_described,167.4,True
RET00454,TXN006223,CUST05905,PROD0077,2023-01-13,not_as_described,300.52,True
RET00455,TXN006236,CUST06624,PROD0413,2024-11-19,changed_mind,31.52,True
RET00456,TXN006251,CUST02022,PROD0109,2024-11-12,defective,78.57,True
RET00457,TXN006252,CUST06001,PROD0323,2023-06-27,changed_mind,238.39,True
RET00458,TXN006301,CUST04925,PROD0055,2022-06-02,changed_mind,151.14,False
RET00459,TXN006308,CUST04616,PROD0012,2022-04-11,defective,692.41,False
RET00460,TXN006319,CUST07626,PROD0483,2024-03-03,defective,103.7,True
RET00461,TXN006341,CUST01954,PROD0003,2023-07-08,defective,364.58,False
RET00462,TXN006357,CUST06862,PROD0157,2023-11-03,not_as_described,22.98,True
RET00463,TXN006383,CUST07850,PROD0221,2023-07-17,wrong_item,261.69,True
RET00464,TXN006388,CUST00139,PROD0005,2024-04-09,not_as_described,18.58,False
RET00465,TXN006408,CUST07678,PROD0459,2023-07-12,changed_mind,343.2,True
RET00466,TXN006419,CUST01050,PROD0467,2022-11-30,wrong_item,1152.94,True
RET00467,TXN006422,CUST00364,PROD0351,2022-06-29,not_as_described,175.34,False
RET00468,TXN006424,CUST01809,PROD0460,2022-05-18,wrong_item,40.19,False
RET00469,TXN006428,CUST07941,PROD0415,2024-04-17,not_as_described,176.06,False
RET00470,TXN006443,CUST03000,PROD0076,2022-08-16,wrong_item,1387.29,False
RET00471,TXN006457,CUST01073,PROD0353,2024-02-17,defective,192.1,True
RET00472,TXN006467,CUST06260,PROD0429,2024-10-13,changed_mind,763.75,True
RET00473,TXN006534,CUST04032,PROD0014,2022-05-17,not_as_described,77.04,True
RET00474,TXN006560,CUST01549,PROD0189,2023-12-28,changed_mind,51.94,True
RET00475,TXN006575,CUST02032,PROD0197,2023-07-24,late_delivery,1522.36,False
RET00476,TXN006576,CUST07620,PROD0415,2022-12-31,changed_mind,148.26,True
RET00477,TXN006578,CUST02990,PROD0207,2023-05-04,wrong_item,726.07,False
RET00478,TXN006611,CUST00086,PROD0255,2022-08-11,defective,157.02,False
RET00479,TXN006627,CUST01696,PROD0126,2022-06-30,defective,416.46,True
RET00480,TXN006631,CUST05743,PROD0394,2023-12-30,changed_mind,92.88,True
RET00481,TXN006634,CUST00278,PROD0125,2023-06-01,not_as_described,1340.2,True
RET00482,TXN006649,CUST06671,PROD0216,2022-09-07,not_as_described,1191.59,True
RET00483,TXN006658,CUST03179,PROD0180,2023-10-23,not_as_described,38.06,False
RET00484,TXN006662,CUST06073,PROD0132,2022-12-28,defective,430.61,True
RET00485,TXN006684,CUST02187,PROD0336,2024-07-29,late_delivery,100.11,True
RET00486,TXN006688,CUST04942,PROD0177,2023-11-29,defective,253.78,False
RET00487,TXN006693,CUST00374,PROD0381,2024-09-18,not_as_described,678.89,True
RET00488,TXN006734,CUST05058,PROD0029,2022-08-22,changed_mind,196.46,True
RET00489,TXN006741,CUST06303,PROD0359,2022-08-28,not_as_described,100.82,True
RET00490,TXN006742,CUST04735,PROD0195,2023-08-06,wrong_item,83.69,True
RET00491,TXN006761,CUST02026,PROD0442,2023-12-23,defective,125.64,True
RET00492,TXN006769,CUST07678,PROD0035,2024-01-06,wrong_item,63.81,False
RET00493,TXN006776,CUST01114,PROD0285,2022-07-27,wrong_item,1294.89,True
RET00494,TXN006782,CUST05382,PROD0286,2024-08-03,defective,407.28,True
RET00495,TXN006783,CUST05338,PROD0190,2022-12-31,changed_mind,839.18,True
RET00496,TXN006788,CUST02541,PROD0045,2024-11-12,defective,393.41,True
RET00497,TXN006793,CUST07882,PROD0199,2024-07-20,defective,847.33,True
RET00498,TXN006820,CUST04258,PROD0390,2022-10-15,not_as_described,1430.84,True
RET00499,TXN006834,CUST05637,PROD0247,2023-08-15,changed_mind,1873.26,False
RET00500,TXN006835,CUST07041,PROD0236,2024-02-17,late_delivery,2140.72,False
RET00501,TXN006844,CUST04310,PROD0497,2024-03-17,not_as_described,139.43,True
RET00502,TXN006853,CUST03078,PROD0089,2024-07-15,defective,1017.86,False
RET00503,TXN006858,CUST07732,PROD0055,2024-11-23,wrong_item,1020.22,False
RET00504,TXN006862,CUST07457,PROD0450,2022-08-08,wrong_item,355.57,False
RET00505,TXN006876,CUST00656,PROD0096,2023-02-17,wrong_item,47.33,False
RET00506,TXN006890,CUST04088,PROD0202,2025-01-07,not_as_described,123.93,True
RET00507,TXN006903,CUST06588,PROD0455,2024-10-24,not_as_described,1712.58,True
RET00508,TXN006945,CUST06607,PROD0026,2022-09-18,defective,115.81,False
RET00509,TXN006967,CUST05666,PROD0076,2024-09-28,not_as_described,1317.93,True
RET00510,TXN006970,CUST04079,PROD0244,2024-03-03,not_as_described,108.45,True
RET00511,TXN006981,CUST04950,PROD0055,2024-12-18,changed_mind,179.48,True
RET00512,TXN006991,CUST01609,PROD0253,2022-01-19,wrong_item,249.76,True
RET00513,TXN007004,CUST00560,PROD0153,2024-01-11,wrong_item,296.73,True
RET00514,TXN007009,CUST06351,PROD0460,2023-12-02,wrong_item,40.19,True
RET00515,TXN007015,CUST04907,PROD0336,2023-06-01,not_as_described,52.69,True
RET00516,TXN007017,CUST06438,PROD0103,2022-11-08,late_delivery,1325.35,False
RET00517,TXN007021,CUST01726,PROD0105,2022-05-23,late_delivery,224.51,True
RET00518,TXN007023,CUST01048,PROD0078,2022-02-18,changed_mind,481.74,True
RET00519,TXN007077,CUST03455,PROD0033,2023-09-02,defective,228.25,True
RET00520,TXN007087,CUST02726,PROD0287,2023-01-19,wrong_item,121.79,False
RET00521,TXN007160,CUST07655,PROD0333,2022-07-01,wrong_item,3057.78,False
RET00522,TXN007182,CUST00949,PROD0327,2022-12-20,defective,1301.86,True
RET00523,TXN007188,CUST03688,PROD0309,2022-12-28,wrong_item,438.96,True
RET00524,TXN007191,CUST06233,PROD0499,2024-10-24,defective,143.07,True
RET00525,TXN007211,CUST03565,PROD0452,2024-10-31,defective,109.58,True
RET00526,TXN007222,CUST03961,PROD0438,2024-07-03,changed_mind,194.64,True
RET00527,TXN007228,CUST04151,PROD0115,2023-11-28,defective,685.06,True
RET00528,TXN007292,CUST05093,PROD0371,2023-04-06,not_as_described,189.14,True
RET00529,TXN007298,CUST00266,PROD0101,2024-05-09,not_as_described,493.94,False
RET00530,TXN007300,CUST07481,PROD0185,2024-05-09,defective,606.34,True
RET00531,TXN007311,CUST01788,PROD0436,2024-07-14,changed_mind,280.88,True
RET00532,TXN007318,CUST02375,PROD0422,2023-06-11,not_as_described,794.51,True
RET00533,TXN007324,CUST00102,PROD0460,2022-09-23,not_as_described,76.36,True
RET00534,TXN007332,CUST04277,PROD0484,2024-07-09,changed_mind,120.74,False
RET00535,TXN007354,CUST06339,PROD0479,2023-12-05,wrong_item,108.45,False
RET00536,TXN007355,CUST03547,PROD0438,2022-10-07,changed_mind,61.64,False
RET00537,TXN007358,CUST03531,PROD0106,2024-05-16,defective,552.76,True
RET00538,TXN007368,CUST05157,PROD0328,2022-11-30,wrong_item,277.1,False
RET00539,TXN007379,CUST06311,PROD0090,2023-08-04,wrong_item,1417.1,False
RET00540,TXN007397,CUST03547,PROD0272,2022-03-14,not_as_described,148.0,True
RET00541,TXN007413,CUST07958,PROD0339,2025-01-13,late_delivery,1173.4,True
RET00542,TXN007422,CUST05320,PROD0264,2022-12-13,wrong_item,217.97,True
RET00543,TXN007425,CUST07042,PROD0133,2024-09-10,late_delivery,151.77,False
RET00544,TXN007427,CUST01655,PROD0458,2023-10-03,not_as_described,639.85,True
RET00545,TXN007430,CUST05346,PROD0496,2022-12-14,not_as_described,698.22,False
RET00546,TXN007435,CUST02315,PROD0055,2023-12-10,not_as_described,358.97,False
RET00547,TXN007450,CUST04980,PROD0087,2022-10-31,not_as_described,56.9,True
RET00548,TXN007454,CUST05709,PROD0362,2023-06-16,defective,24.52,False
RET00549,TXN007467,CUST02990,PROD0349,2024-06-13,not_as_described,253.36,False
RET00550,TXN007475,CUST00887,PROD0324,2022-08-05,changed_mind,113.51,False
RET00551,TXN007477,CUST05938,PROD0270,2022-02-13,defective,126.46,True
RET00552,TXN007479,CUST03000,PROD0026,2023-07-23,late_delivery,579.06,True
RET00553,TXN007519,CUST07332,PROD0269,2023-04-10,wrong_item,80.01,True
RET00554,TXN007524,CUST06095,PROD0415,2024-09-16,late_delivery,185.33,False
RET00555,TXN007544,CUST02469,PROD0460,2023-04-27,defective,38.18,True
RET00556,TXN007558,CUST05560,PROD0124,2023-04-23,wrong_item,6998.88,False
RET00557,TXN007597,CUST07950,PROD0255,2024-03-19,wrong_item,1779.56,False
RET00558,TXN007607,CUST02621,PROD0216,2023-08-16,defective,1132.01,True
RET00559,TXN007621,CUST05248,PROD0416,2024-01-23,defective,143.63,True
RET00560,TXN007622,CUST00785,PROD0269,2024-07-17,wrong_item,177.8,False
RET00561,TXN007628,CUST06388,PROD0274,2022-08-11,defective,541.37,True
RET00562,TXN007657,CUST07704,PROD0493,2022-08-03,changed_mind,681.46,True
RET00563,TXN007698,CUST01635,PROD0325,2023-05-07,not_as_described,266.33,False
RET00564,TXN007706,CUST04267,PROD0065,2024-01-04,changed_mind,556.16,True
RET00565,TXN007731,CUST04049,PROD0175,2025-01-15,wrong_item,116.98,True
RET00566,TXN007751,CUST05250,PROD0419,2022-11-25,defective,224.46,False
RET00567,TXN007757,CUST04831,PROD0023,2022-08-23,defective,121.3,True
RET00568,TXN007774,CUST06346,PROD0372,2025-01-12,changed_mind,458.34,True
RET00569,TXN007784,CUST04343,PROD0487,2024-12-14,wrong_item,435.48,False
RET00570,TXN007794,CUST07814,PROD0407,2022-07-10,wrong_item,508.27,False
RET00571,TXN007798,CUST03000,PROD0085,2022-10-19,not_as_described,535.64,True
RET00572,TXN007811,CUST01285,PROD0280,2022-02-26,late_delivery,271.54,False
RET00573,TXN007816,CUST07373,PROD0071,2024-12-16,wrong_item,914.76,False
RET00574,TXN007831,CUST06752,PROD0449,2023-07-07,wrong_item,170.45,True
RET00575,TXN007836,CUST05362,PROD0222,2022-11-02,defective,80.3,True
RET00576,TXN007855,CUST03240,PROD0087,2022-04-02,not_as_described,48.36,False
RET00577,TXN007883,CUST05371,PROD0145,2022-02-10,wrong_item,1016.37,True
RET00578,TXN007890,CUST00561,PROD0231,2024-09-04,late_delivery,158.1,True
RET00579,TXN007893,CUST04912,PROD0055,2024-10-05,defective,321.18,False
RET00580,TXN007898,CUST04992,PROD0156,2023-11-22,changed_mind,1380.73,True
RET00581,TXN007899,CUST05766,PROD0055,2023-11-18,defective,188.93,True
RET00582,TXN007909,CUST02565,PROD0154,2024-04-26,wrong_item,387.54,True
RET00583,TXN007915,CUST05478,PROD0454,2023-08-10,not_as_described,92.08,True
RET00584,TXN007973,CUST05444,PROD0077,2025-01-07,wrong_item,601.05,True
RET00585,TXN007976,CUST01167,PROD0055,2023-03-10,wrong_item,358.97,False
RET00586,TXN007995,CUST05014,PROD0280,2022-02-08,wrong_item,271.54,True
RET00587,TXN007996,CUST02243,PROD0491,2023-06-15,late_delivery,24.85,False
RET00588,TXN008027,CUST03518,PROD0467,2022-05-24,defective,2882.34,True
RET00589,TXN008051,CUST04947,PROD0134,2023-07-03,changed_mind,771.23,True
RET00590,TXN008071,CUST01583,PROD0027,2022-11-15,defective,353.63,True
RET00591,TXN008087,CUST05922,PROD0150,2022-11-08,wrong_item,3017.66,True
RET00592,TXN008107,CUST04909,PROD0006,2024-02-04,late_delivery,143.26,False
RET00593,TXN008110,CUST07605,PROD0391,2024-03-14,changed_mind,268.9,True
RET00594,TXN008126,CUST00580,PROD0487,2022-11-12,wrong_item,76.4,True
RET00595,TXN008155,CUST01401,PROD0362,2024-01-13,not_as_described,46.59,True
RET00596,TXN008163,CUST06548,PROD0103,2023-12-21,wrong_item,238.56,True
RET00597,TXN008172,CUST02053,PROD0255,2024-04-03,wrong_item,1392.24,True
RET00598,TXN008176,CUST04591,PROD0248,2025-01-05,defective,125.24,True
RET00599,TXN008208,CUST00902,PROD0438,2022-07-25,defective,55.15,True
RET00600,TXN008211,CUST04180,PROD0460,2024-09-01,changed_mind,80.38,True
RET00601,TXN008215,CUST04947,PROD0473,2022-12-06,changed_mind,751.1,True
RET00602,TXN008226,CUST01485,PROD0191,2023-05-27,not_as_described,525.09,True
RET00603,TXN008234,CUST00948,PROD0068,2024-05-19,defective,208.49,False
RET00604,TXN008259,CUST01633,PROD0080,2022-09-20,not_as_described,88.42,False
RET00605,TXN008267,CUST02727,PROD0491,2023-07-02,not_as_described,52.32,False
RET00606,TXN008273,CUST05491,PROD0023,2022-03-30,changed_mind,63.84,True
